Data Year,County,FUEL_TYPE,MAKE,MODEL,Number of Vehicles
2019,Riverside,PHEV,Land Rover,Range Rover,2
2019,Riverside,PHEV,Land Rover,Range Rover Sport,1
2019,Riverside,PHEV,Mercedes-Benz,C-Class,1
2019,Riverside,PHEV,Mercedes-Benz,GLC,74
2019,Riverside,PHEV,Mercedes-Benz,GLE,1
2019,Riverside,PHEV,Mitsubishi,Outlander PHEV,22
2019,Riverside,PHEV,Porsche,Cayenne,11
2019,Riverside,PHEV,Porsche,Panamera,11
2019,Riverside,PHEV,Subaru,Crosstrek,24
2019,Riverside,PHEV,Toyota,Prius Prime,687
2019,Riverside,PHEV,Volvo,S90,1
2019,Riverside,PHEV,Volvo,XC60,10
2019,Riverside,PHEV,Volvo,XC90,6
2019,Riverside,Hydrogen,Honda,Clarity Fuel Cell,1
2019,Riverside,Hydrogen,Hyundai,Nexo,2
2019,Riverside,Hydrogen,Toyota,Mirai,50
2019,Sacramento,Electric,Audi,e-tron,18
2019,Sacramento,Electric,BMW,i3,6
2019,Sacramento,Electric,Chevrolet,Bolt EV,242
2019,Sacramento,Electric,FIAT,500e,4
2019,Sacramento,Electric,Honda,Clarity Electric,27
2019,Sacramento,Electric,Hyundai,Ioniq Electric,31
2019,Sacramento,Electric,Hyundai,Kona EV,36
2019,Sacramento,Electric,Jaguar,I-PACE,9
2019,Sacramento,Electric,Kia,Niro EV,41
2019,Sacramento,Electric,Kia,Soul EV,3
2019,Sacramento,Electric,Nissan,Leaf,135
2019,Sacramento,Electric,Smart,EQ Fortwo,1
2019,Sacramento,Electric,Tesla,Model 3,1166
2019,Sacramento,Electric,Tesla,Model S,78
2019,Sacramento,Electric,Tesla,Model X,107
2019,Sacramento,Electric,Volkswagen,e-Golf,64
2019,Sacramento,PHEV,Audi,A3 Sportback e-tron,2
2019,Sacramento,PHEV,BMW,3 Series,8
2019,Sacramento,PHEV,BMW,5 Series,41
2019,Sacramento,PHEV,BMW,i3 REx,27
2019,Sacramento,PHEV,BMW,i8,6
2019,Sacramento,PHEV,BMW,X5,7
2019,Sacramento,PHEV,Chevrolet,Volt,201
2019,Sacramento,PHEV,Chrysler,Pacifica Hybrid,62
2019,Sacramento,PHEV,Ford,Fusion Energi,97
2019,Sacramento,PHEV,Honda,Clarity PHEV,166
2019,Sacramento,PHEV,Hyundai,Ioniq PHEV,28
2019,Sacramento,PHEV,Hyundai,Sonata PHEV,5
2019,Sacramento,PHEV,Kia,Niro PHEV,62
2019,Sacramento,PHEV,Kia,Optima PHEV,6
2019,Sacramento,PHEV,Land Rover,Range Rover,1
2019,Sacramento,PHEV,Mercedes-Benz,GLC,36
2019,Sacramento,PHEV,Mercedes-Benz,GLE,1
2019,Sacramento,PHEV,MINI,Countryman PHEV,3
2019,Sacramento,PHEV,Mitsubishi,Outlander PHEV,29
2019,Sacramento,PHEV,Porsche,Cayenne,2
2019,Sacramento,PHEV,Porsche,Panamera,1
2019,Sacramento,PHEV,Subaru,Crosstrek,39
2019,Sacramento,PHEV,Toyota,Prius Prime,370
2019,Sacramento,PHEV,Volvo,S90,2
2019,Sacramento,PHEV,Volvo,XC60,6
2019,Sacramento,PHEV,Volvo,XC90,9
2019,Sacramento,Hydrogen,Honda,Clarity Fuel Cell,12
2019,Sacramento,Hydrogen,Hyundai,Nexo,1
2019,Sacramento,Hydrogen,Toyota,Mirai,13
2019,San Benito,Electric,Chevrolet,Bolt EV,9
2019,San Benito,Electric,Hyundai,Ioniq Electric,1
2019,San Benito,Electric,Hyundai,Kona EV,2
2019,San Benito,Electric,Kia,Niro EV,1
2019,San Benito,Electric,Nissan,Leaf,1
2019,San Benito,Electric,Tesla,Model 3,42
2019,San Benito,Electric,Tesla,Model S,5
2019,San Benito,PHEV,BMW,5 Series,2
2019,San Benito,PHEV,Chevrolet,Volt,10
2019,San Benito,PHEV,Ford,Fusion Energi,12
2019,San Benito,PHEV,Honda,Clarity PHEV,6
2019,San Benito,PHEV,Hyundai,Ioniq PHEV,2
2019,San Benito,PHEV,Kia,Niro PHEV,5
2019,San Benito,PHEV,Mercedes-Benz,GLC,1
2019,San Benito,PHEV,Mitsubishi,Outlander PHEV,1
2019,San Benito,PHEV,Subaru,Crosstrek,2
2019,San Benito,PHEV,Toyota,Prius Prime,17
2019,San Benito,PHEV,Volvo,XC90,1
2019,San Benito,Hydrogen,Toyota,Mirai,1
2019,San Bernardino,Electric,Audi,e-tron,15
2019,San Bernardino,Electric,BMW,i3,30
2019,San Bernardino,Electric,Chevrolet,Bolt EV,149
2019,San Bernardino,Electric,FIAT,500e,7
2019,San Bernardino,Electric,Ford,Focus,2
2019,San Bernardino,Electric,Honda,Clarity Electric,14
2019,San Bernardino,Electric,Hyundai,Ioniq Electric,26
2019,San Bernardino,Electric,Hyundai,Kona EV,35
2019,San Bernardino,Electric,Jaguar,I-PACE,9
2019,San Bernardino,Electric,Kia,Niro EV,10
2019,San Bernardino,Electric,Kia,Soul EV,2
2019,San Bernardino,Electric,Nissan,Leaf,74
2019,San Bernardino,Electric,Smart,EQ Fortwo,6
2019,San Bernardino,Electric,Smart,Fortwo Electric Drive,2
2019,San Bernardino,Electric,Tesla,Model 3,1396
2019,San Bernardino,Electric,Tesla,Model S,109
2019,San Bernardino,Electric,Tesla,Model X,189
2019,San Bernardino,Electric,Volkswagen,e-Golf,27
2019,San Bernardino,PHEV,Audi,A3 Sportback e-tron,2
2019,San Bernardino,PHEV,BMW,3 Series,32
2019,San Bernardino,PHEV,BMW,5 Series,114
2019,San Bernardino,PHEV,BMW,7 Series,2
2019,San Bernardino,PHEV,BMW,i3 REx,65
2019,San Bernardino,PHEV,BMW,i8,22
2019,San Bernardino,PHEV,BMW,X5,14
2019,San Bernardino,PHEV,Cadillac,CT6 PHEV,1
2019,San Bernardino,PHEV,Chevrolet,Volt,124
2019,San Bernardino,PHEV,Chrysler,Pacifica Hybrid,40
2019,San Bernardino,PHEV,Ford,C-MAX Energi,3
2019,San Bernardino,PHEV,Ford,Fusion Energi,150
2019,San Bernardino,PHEV,Honda,Clarity PHEV,307
2019,San Bernardino,PHEV,Hyundai,Ioniq PHEV,37
2019,San Bernardino,PHEV,Hyundai,Sonata PHEV,13
2019,San Bernardino,PHEV,Kia,Niro PHEV,51
2019,San Bernardino,PHEV,Kia,Optima PHEV,1
2019,San Bernardino,PHEV,Mercedes-Benz,GLC,138
2019,San Bernardino,PHEV,Mercedes-Benz,S-Class,1
2019,San Bernardino,PHEV,MINI,Countryman PHEV,2
2019,San Bernardino,PHEV,Mitsubishi,Outlander PHEV,14
2019,San Bernardino,PHEV,Porsche,Cayenne,5
2019,San Bernardino,PHEV,Porsche,Panamera,5
2019,San Bernardino,PHEV,Subaru,Crosstrek,27
2019,San Bernardino,PHEV,Toyota,Prius Prime,542
2019,San Bernardino,PHEV,Volvo,S60,2
2019,San Bernardino,PHEV,Volvo,S90,3
2019,San Bernardino,PHEV,Volvo,XC60,9
2019,San Bernardino,PHEV,Volvo,XC90,4
2019,San Bernardino,Hydrogen,Honda,Clarity Fuel Cell,1
2019,San Bernardino,Hydrogen,Toyota,Mirai,54
2019,San Diego,Electric,Audi,e-tron,104
2019,San Diego,Electric,BMW,i3,145
2019,San Diego,Electric,Chevrolet,Bolt EV,590
2019,San Diego,Electric,Chevrolet,Spark EV,2
2019,San Diego,Electric,FIAT,500e,54
2019,San Diego,Electric,Ford,Focus,1
2019,San Diego,Electric,Honda,Clarity Electric,25
2019,San Diego,Electric,Hyundai,Ioniq Electric,45
2019,San Diego,Electric,Hyundai,Kona EV,208
2019,San Diego,Electric,Jaguar,I-PACE,62
2019,San Diego,Electric,Kia,Niro EV,97
2019,San Diego,Electric,Kia,Soul EV,5
2019,San Diego,Electric,Mercedes-Benz,B-Class,2
2019,San Diego,Electric,Nissan,Leaf,314
2019,San Diego,Electric,Smart,EQ Fortwo,58
2019,San Diego,Electric,Smart,Fortwo Electric Drive,38
2019,San Diego,Electric,Tesla,Model 3,4669
2019,San Diego,Electric,Tesla,Model S,463
2019,San Diego,Electric,Tesla,Model X,453
2019,San Diego,Electric,Volkswagen,e-Golf,165
2019,San Diego,PHEV,Audi,A3 Sportback e-tron,14
2019,San Diego,PHEV,BMW,3 Series,63
2019,San Diego,PHEV,BMW,5 Series,177
2019,San Diego,PHEV,BMW,i3 REx,223
2019,San Diego,PHEV,BMW,i8,23
2019,San Diego,PHEV,BMW,X5,52
2019,San Diego,PHEV,Chevrolet,Volt,343
2019,San Diego,PHEV,Chrysler,Pacifica Hybrid,152
2019,San Diego,PHEV,Ford,C-MAX Energi,7
2019,San Diego,PHEV,Ford,Fusion Energi,274
2019,San Diego,PHEV,Honda,Clarity PHEV,518
2019,San Diego,PHEV,Hyundai,Ioniq PHEV,106
2019,San Diego,PHEV,Hyundai,Sonata PHEV,34
2019,San Diego,PHEV,Karma,Revero,2
2019,San Diego,PHEV,Kia,Niro PHEV,202
2019,San Diego,PHEV,Kia,Optima PHEV,14
2019,San Diego,PHEV,Land Rover,Range Rover,2
2019,San Diego,PHEV,Land Rover,Range Rover Sport,3
2019,San Diego,PHEV,Mercedes-Benz,C-Class,1
2019,San Diego,PHEV,Mercedes-Benz,GLC,131
2019,San Diego,PHEV,Mercedes-Benz,GLE,3
2019,San Diego,PHEV,Mercedes-Benz,S-Class,1
2019,San Diego,PHEV,MINI,Countryman PHEV,17
2019,San Diego,PHEV,Mitsubishi,Outlander PHEV,75
2019,San Diego,PHEV,Porsche,Cayenne,35
2019,San Diego,PHEV,Porsche,Panamera,17
2019,San Diego,PHEV,Subaru,Crosstrek,85
2019,San Diego,PHEV,Toyota,Prius Prime,935
2019,San Diego,PHEV,Volvo,S60,5
2019,San Diego,PHEV,Volvo,S90,2
2019,San Diego,PHEV,Volvo,XC60,26
2019,San Diego,PHEV,Volvo,XC90,19
2019,San Diego,Hydrogen,Honda,Clarity Fuel Cell,10
2019,San Diego,Hydrogen,Hyundai,Nexo,7
2019,San Diego,Hydrogen,Toyota,Mirai,36
2019,San Francisco,Electric,Audi,e-tron,54
2019,San Francisco,Electric,BMW,i3,63
2019,San Francisco,Electric,Chevrolet,Bolt EV,336
2019,San Francisco,Electric,FIAT,500e,21
2019,San Francisco,Electric,Ford,Focus,1
2019,San Francisco,Electric,Honda,Clarity Electric,7
2019,San Francisco,Electric,Hyundai,Ioniq Electric,5
2019,San Francisco,Electric,Hyundai,Kona EV,15
2019,San Francisco,Electric,Jaguar,I-PACE,16
2019,San Francisco,Electric,Kia,Niro EV,49
2019,San Francisco,Electric,Nissan,Leaf,73
2019,San Francisco,Electric,Smart,EQ Fortwo,27
2019,San Francisco,Electric,Smart,Fortwo Electric Drive,35
2019,San Francisco,Electric,Tesla,Model 3,1598
2019,San Francisco,Electric,Tesla,Model S,154
2019,San Francisco,Electric,Tesla,Model X,181
2019,San Francisco,Electric,Volkswagen,e-Golf,125
2019,San Francisco,PHEV,Audi,A3 Sportback e-tron,11
2019,San Francisco,PHEV,BMW,3 Series,41
2019,San Francisco,PHEV,BMW,5 Series,55
2019,San Francisco,PHEV,BMW,7 Series,1
2019,San Francisco,PHEV,BMW,i3 REx,148
2019,San Francisco,PHEV,BMW,i8,10
2019,San Francisco,PHEV,BMW,X5,13
2019,San Francisco,PHEV,Chevrolet,Volt,53
2019,San Francisco,PHEV,Chrysler,Pacifica Hybrid,24
2019,San Francisco,PHEV,Ford,C-MAX Energi,1
2019,San Francisco,PHEV,Ford,Fusion Energi,28
2019,San Francisco,PHEV,Honda,Clarity PHEV,85
2019,San Francisco,PHEV,Hyundai,Ioniq PHEV,14
2019,San Francisco,PHEV,Hyundai,Sonata PHEV,1
2019,San Francisco,PHEV,Kia,Niro PHEV,42
2019,San Francisco,PHEV,Kia,Optima PHEV,4
2019,San Francisco,PHEV,Land Rover,Range Rover Sport,1
2019,San Francisco,PHEV,Mercedes-Benz,GLC,86
2019,San Francisco,PHEV,Mercedes-Benz,GLE,1
2019,San Francisco,PHEV,MINI,Countryman PHEV,16
2019,San Francisco,PHEV,Mitsubishi,Outlander PHEV,15
2019,San Francisco,PHEV,Porsche,Cayenne,12
2019,San Francisco,PHEV,Porsche,Panamera,4
2019,San Francisco,PHEV,Subaru,Crosstrek,31
2019,San Francisco,PHEV,Toyota,Prius Prime,228
2019,San Francisco,PHEV,Volvo,S60,2
2019,San Francisco,PHEV,Volvo,XC60,37
2019,San Francisco,PHEV,Volvo,XC90,27
2019,San Francisco,Hydrogen,Honda,Clarity Fuel Cell,5
2019,San Francisco,Hydrogen,Hyundai,Nexo,5
2019,San Francisco,Hydrogen,Toyota,Mirai,12
2019,San Joaquin,Electric,Audi,e-tron,7
2019,San Joaquin,Electric,BMW,i3,1
2019,San Joaquin,Electric,Chevrolet,Bolt EV,82
2019,San Joaquin,Electric,Ford,Focus,2
2019,San Joaquin,Electric,Honda,Clarity Electric,8
2019,San Joaquin,Electric,Hyundai,Ioniq Electric,6
2019,San Joaquin,Electric,Hyundai,Kona EV,12
2019,San Joaquin,Electric,Kia,Niro EV,5
2019,San Joaquin,Electric,Nissan,Leaf,53
2019,San Joaquin,Electric,Smart,EQ Fortwo,2
2019,San Joaquin,Electric,Tesla,Model 3,579
2019,San Joaquin,Electric,Tesla,Model S,33
2019,San Joaquin,Electric,Tesla,Model X,58
2019,San Joaquin,Electric,Volkswagen,e-Golf,22
2019,San Joaquin,PHEV,BMW,3 Series,4
2019,San Joaquin,PHEV,BMW,5 Series,16
2019,San Joaquin,PHEV,BMW,i3 REx,3
2019,San Joaquin,PHEV,BMW,i8,1
2019,San Joaquin,PHEV,BMW,X5,1
2019,San Joaquin,PHEV,Chevrolet,Volt,33
2019,San Joaquin,PHEV,Chrysler,Pacifica Hybrid,28
2019,San Joaquin,PHEV,Ford,Fusion Energi,22
2019,San Joaquin,PHEV,Honda,Clarity PHEV,56
2019,San Joaquin,PHEV,Hyundai,Ioniq PHEV,14
2019,San Joaquin,PHEV,Hyundai,Sonata PHEV,4
2019,San Joaquin,PHEV,Kia,Niro PHEV,12
2019,San Joaquin,PHEV,Kia,Optima PHEV,1
2019,San Joaquin,PHEV,Land Rover,Range Rover,1
2019,San Joaquin,PHEV,Mercedes-Benz,GLC,10
2019,San Joaquin,PHEV,Mercedes-Benz,GLE,1
2019,San Joaquin,PHEV,Mitsubishi,Outlander PHEV,3
2019,San Joaquin,PHEV,Porsche,Cayenne,4
2019,San Joaquin,PHEV,Porsche,Panamera,1
2019,San Joaquin,PHEV,Subaru,Crosstrek,3
2019,San Joaquin,PHEV,Toyota,Prius Prime,137
2019,San Joaquin,PHEV,Volvo,XC90,2
2019,San Joaquin,Hydrogen,Honda,Clarity Fuel Cell,3
2019,San Joaquin,Hydrogen,Hyundai,Nexo,1
2019,San Joaquin,Hydrogen,Toyota,Mirai,4
2019,San Luis Obispo,Electric,Audi,e-tron,3
2019,San Luis Obispo,Electric,BMW,i3,2
2019,San Luis Obispo,Electric,Chevrolet,Bolt EV,34
2019,San Luis Obispo,Electric,FIAT,500e,1
2019,San Luis Obispo,Electric,Honda,Clarity Electric,5
2019,San Luis Obispo,Electric,Hyundai,Kona EV,17
2019,San Luis Obispo,Electric,Jaguar,I-PACE,4
2019,San Luis Obispo,Electric,Kia,Niro EV,2
2019,San Luis Obispo,Electric,Nissan,Leaf,11
2019,San Luis Obispo,Electric,Tesla,Model 3,270
2019,San Luis Obispo,Electric,Tesla,Model S,20
2019,San Luis Obispo,Electric,Tesla,Model X,23
2019,San Luis Obispo,Electric,Volkswagen,e-Golf,8
2019,San Luis Obispo,PHEV,BMW,3 Series,4
2019,San Luis Obispo,PHEV,BMW,5 Series,18
2019,San Luis Obispo,PHEV,BMW,i3 REx,16
2019,San Luis Obispo,PHEV,BMW,i8,2
2019,San Luis Obispo,PHEV,BMW,X5,14
2019,San Luis Obispo,PHEV,Chevrolet,Volt,18
2019,San Luis Obispo,PHEV,Chrysler,Pacifica Hybrid,11
2019,San Luis Obispo,PHEV,Ford,C-MAX Energi,2
2019,San Luis Obispo,PHEV,Ford,Fusion Energi,3
2019,San Luis Obispo,PHEV,Honda,Clarity PHEV,24
2019,San Luis Obispo,PHEV,Hyundai,Ioniq PHEV,1
2019,San Luis Obispo,PHEV,Kia,Niro PHEV,11
2019,San Luis Obispo,PHEV,Kia,Optima PHEV,2
2019,San Luis Obispo,PHEV,Land Rover,Range Rover,1
2019,San Luis Obispo,PHEV,Land Rover,Range Rover Sport,1
2019,San Luis Obispo,PHEV,Mercedes-Benz,GLC,2
2019,San Luis Obispo,PHEV,Mercedes-Benz,GLE,1
2019,San Luis Obispo,PHEV,MINI,Countryman PHEV,1
2019,San Luis Obispo,PHEV,Mitsubishi,Outlander PHEV,4
2019,San Luis Obispo,PHEV,Porsche,Cayenne,1
2019,San Luis Obispo,PHEV,Porsche,Panamera,1
2019,San Luis Obispo,PHEV,Subaru,Crosstrek,4
2019,San Luis Obispo,PHEV,Toyota,Prius Prime,85
2019,San Luis Obispo,PHEV,Volvo,XC60,9
2019,San Luis Obispo,PHEV,Volvo,XC90,5
2019,San Mateo,Electric,Audi,e-tron,81
2019,San Mateo,Electric,BMW,i3,64
2019,San Mateo,Electric,Chevrolet,Bolt EV,431
2019,San Mateo,Electric,Chevrolet,Spark EV,3
2019,San Mateo,Electric,FIAT,500e,13
2019,San Mateo,Electric,Honda,Clarity Electric,21
2019,San Mateo,Electric,Hyundai,Ioniq Electric,8
2019,San Mateo,Electric,Hyundai,Kona EV,33
2019,San Mateo,Electric,Jaguar,I-PACE,36
2019,San Mateo,Electric,Kia,Niro EV,25
2019,San Mateo,Electric,Kia,Soul EV,2
2019,San Mateo,Electric,Nissan,Leaf,257
2019,San Mateo,Electric,Smart,EQ Fortwo,3
2019,San Mateo,Electric,Smart,Fortwo Electric Drive,11
2019,San Mateo,Electric,Tesla,Model 3,2801
2019,San Mateo,Electric,Tesla,Model S,309
2019,San Mateo,Electric,Tesla,Model X,302
2019,San Mateo,Electric,Volkswagen,e-Golf,231
2019,San Mateo,PHEV,Audi,A3 Sportback e-tron,9
2019,San Mateo,PHEV,BMW,3 Series,32
2019,San Mateo,PHEV,BMW,5 Series,92
2019,San Mateo,PHEV,BMW,7 Series,1
2019,San Mateo,PHEV,BMW,i3 REx,123
2019,San Mateo,PHEV,BMW,i8,7
2019,San Mateo,PHEV,BMW,X5,29
2019,San Mateo,PHEV,Chevrolet,Volt,165
2019,San Mateo,PHEV,Chrysler,Pacifica Hybrid,72
2019,San Mateo,PHEV,Ford,Fusion Energi,68
2019,San Mateo,PHEV,Honda,Clarity PHEV,177
2019,San Mateo,PHEV,Hyundai,Ioniq PHEV,15
2019,San Mateo,PHEV,Hyundai,Sonata PHEV,5
2019,San Mateo,PHEV,Kia,Niro PHEV,51
2019,San Mateo,PHEV,Kia,Optima PHEV,4
2019,San Mateo,PHEV,Land Rover,Range Rover,4
2019,San Mateo,PHEV,Land Rover,Range Rover Sport,6
2019,San Mateo,PHEV,Mercedes-Benz,C-Class,1
2019,San Mateo,PHEV,Mercedes-Benz,GLC,88
2019,San Mateo,PHEV,MINI,Countryman PHEV,4
2019,San Mateo,PHEV,Mitsubishi,Outlander PHEV,21
2019,San Mateo,PHEV,Porsche,Cayenne,23
2019,San Mateo,PHEV,Porsche,Panamera,9
2019,San Mateo,PHEV,Subaru,Crosstrek,30
2019,San Mateo,PHEV,Toyota,Prius Prime,273
2019,San Mateo,PHEV,Volvo,S60,2
2019,San Mateo,PHEV,Volvo,S90,1
2019,San Mateo,PHEV,Volvo,XC60,23
2019,San Mateo,PHEV,Volvo,XC90,27
2019,San Mateo,Hydrogen,Honda,Clarity Fuel Cell,10
2019,San Mateo,Hydrogen,Hyundai,Nexo,8
2019,San Mateo,Hydrogen,Toyota,Mirai,31
2019,Santa Barbara,Electric,Audi,e-tron,12
2019,Santa Barbara,Electric,BMW,i3,11
2019,Santa Barbara,Electric,Chevrolet,Bolt EV,64
2019,Santa Barbara,Electric,FIAT,500e,2
2019,Santa Barbara,Electric,Honda,Clarity Electric,1
2019,Santa Barbara,Electric,Hyundai,Ioniq Electric,2
2019,Santa Barbara,Electric,Hyundai,Kona EV,11
2019,Santa Barbara,Electric,Jaguar,I-PACE,4
2019,Santa Barbara,Electric,Kia,Niro EV,4
2019,Santa Barbara,Electric,Nissan,Leaf,24
2019,Santa Barbara,Electric,Tesla,Model 3,411
2019,Santa Barbara,Electric,Tesla,Model S,61
2019,Santa Barbara,Electric,Tesla,Model X,59
2019,Santa Barbara,Electric,Volkswagen,e-Golf,8
2019,Santa Barbara,PHEV,Audi,A3 Sportback e-tron,2
2019,Santa Barbara,PHEV,BMW,3 Series,13
2019,Santa Barbara,PHEV,BMW,5 Series,24
2019,Santa Barbara,PHEV,BMW,i3 REx,15
2019,Santa Barbara,PHEV,BMW,i8,2
2019,Santa Barbara,PHEV,BMW,X5,6
2019,Santa Barbara,PHEV,Chevrolet,Volt,24
2019,Santa Barbara,PHEV,Chrysler,Pacifica Hybrid,12
2019,Santa Barbara,PHEV,Ford,Fusion Energi,5
2019,Santa Barbara,PHEV,Honda,Clarity PHEV,37
2019,Santa Barbara,PHEV,Hyundai,Ioniq PHEV,6
2019,Santa Barbara,PHEV,Hyundai,Sonata PHEV,2
2019,Santa Barbara,PHEV,Kia,Niro PHEV,7
2019,Santa Barbara,PHEV,Land Rover,Range Rover,1
2019,Santa Barbara,PHEV,Land Rover,Range Rover Sport,1
2019,Santa Barbara,PHEV,Mercedes-Benz,GLC,12
2019,Santa Barbara,PHEV,MINI,Countryman PHEV,1
2019,Santa Barbara,PHEV,Mitsubishi,Outlander PHEV,3
2019,Santa Barbara,PHEV,Porsche,Cayenne,4
2019,Santa Barbara,PHEV,Porsche,Panamera,5
2019,Santa Barbara,PHEV,Subaru,Crosstrek,11
2019,Santa Barbara,PHEV,Toyota,Prius Prime,67
2019,Santa Barbara,PHEV,Volvo,S60,1
2019,Santa Barbara,PHEV,Volvo,S90,1
2019,Santa Barbara,PHEV,Volvo,XC60,1
2019,Santa Barbara,Hydrogen,Honda,Clarity Fuel Cell,2
2019,Santa Barbara,Hydrogen,Hyundai,Nexo,1
2019,Santa Barbara,Hydrogen,Toyota,Mirai,6
2019,Santa Clara,Electric,Audi,e-tron,132
2019,Santa Clara,Electric,BMW,i3,178
2019,Santa Clara,Electric,Chevrolet,Bolt EV,1586
2019,Santa Clara,Electric,Chevrolet,Spark EV,3
2019,Santa Clara,Electric,FIAT,500e,31
2019,Santa Clara,Electric,Ford,Focus,1
2019,Santa Clara,Electric,Honda,Clarity Electric,41
2019,Santa Clara,Electric,Hyundai,Ioniq Electric,48
2019,Santa Clara,Electric,Hyundai,Kona EV,90
2019,Santa Clara,Electric,Jaguar,I-PACE,76
2019,Santa Clara,Electric,Kia,Niro EV,134
2019,Santa Clara,Electric,Kia,Soul EV,1
2019,Santa Clara,Electric,Mercedes-Benz,B-Class,1
2019,Santa Clara,Electric,Nissan,Leaf,946
2019,Santa Clara,Electric,Porsche,Taycan,1
2019,Santa Clara,Electric,Smart,EQ Fortwo,3
2019,Santa Clara,Electric,Smart,Fortwo Electric Drive,11
2019,Santa Clara,Electric,Tesla,Model 3,8632
2019,Santa Clara,Electric,Tesla,Model S,735
2019,Santa Clara,Electric,Tesla,Model X,755
2019,Santa Clara,Electric,Volkswagen,e-Golf,708
2019,Santa Clara,PHEV,Audi,A3 Sportback e-tron,17
2019,Santa Clara,PHEV,BMW,3 Series,126
2019,Santa Clara,PHEV,BMW,5 Series,340
2019,Santa Clara,PHEV,BMW,7 Series,8
2019,Santa Clara,PHEV,BMW,i3 REx,295
2019,Santa Clara,PHEV,BMW,i8,24
2019,Santa Clara,PHEV,BMW,X5,28
2019,Santa Clara,PHEV,Chevrolet,Volt,1200
2019,Santa Clara,PHEV,Chrysler,Pacifica Hybrid,306
2019,Santa Clara,PHEV,Ford,C-MAX Energi,4
2019,Santa Clara,PHEV,Ford,Fusion Energi,341
2019,Santa Clara,PHEV,Honda,Clarity PHEV,882
2019,Santa Clara,PHEV,Hyundai,Ioniq PHEV,62
2019,Santa Clara,PHEV,Hyundai,Sonata PHEV,26
2019,Santa Clara,PHEV,Kia,Niro PHEV,240
2019,Santa Clara,PHEV,Kia,Optima PHEV,14
2019,Santa Clara,PHEV,Land Rover,Range Rover,6
2019,Santa Clara,PHEV,Land Rover,Range Rover Sport,6
2019,Santa Clara,PHEV,Mercedes-Benz,GLC,280
2019,Santa Clara,PHEV,Mercedes-Benz,GLE,1
2019,Santa Clara,PHEV,MINI,Countryman PHEV,12
2019,Santa Clara,PHEV,Mitsubishi,Outlander PHEV,62
2019,Santa Clara,PHEV,Porsche,Cayenne,34
2019,Santa Clara,PHEV,Porsche,Panamera,13
2019,Santa Clara,PHEV,Subaru,Crosstrek,88
2019,Santa Clara,PHEV,Toyota,Prius Prime,862
2019,Santa Clara,PHEV,Volvo,S60,7
2019,Santa Clara,PHEV,Volvo,S90,3
2019,Santa Clara,PHEV,Volvo,XC60,80
2019,Santa Clara,PHEV,Volvo,XC90,93
2019,Santa Clara,Hydrogen,Honda,Clarity Fuel Cell,38
2019,Santa Clara,Hydrogen,Hyundai,Nexo,41
2019,Santa Clara,Hydrogen,Toyota,Mirai,254
2019,Santa Cruz,Electric,Audi,e-tron,14
2019,Santa Cruz,Electric,BMW,i3,5
2019,Santa Cruz,Electric,Chevrolet,Bolt EV,122
2019,Santa Cruz,Electric,FIAT,500e,1
2019,Santa Cruz,Electric,Ford,Focus,1
2019,Santa Cruz,Electric,Honda,Clarity Electric,3
2019,Santa Cruz,Electric,Hyundai,Ioniq Electric,1
2019,Santa Cruz,Electric,Hyundai,Kona EV,19
2019,Santa Cruz,Electric,Jaguar,I-PACE,3
2019,Santa Cruz,Electric,Kia,Niro EV,11
2019,Santa Cruz,Electric,Nissan,Leaf,29
2019,Santa Cruz,Electric,Smart,EQ Fortwo,1
2019,Santa Cruz,Electric,Smart,Fortwo Electric Drive,2
2019,Santa Cruz,Electric,Tesla,Model 3,367
2019,Santa Cruz,Electric,Tesla,Model S,27
2019,Santa Cruz,Electric,Tesla,Model X,38
2019,Santa Cruz,Electric,Volkswagen,e-Golf,24
2019,Santa Cruz,PHEV,Audi,A3 Sportback e-tron,1
2019,Santa Cruz,PHEV,BMW,3 Series,5
2019,Santa Cruz,PHEV,BMW,5 Series,2
2019,Santa Cruz,PHEV,BMW,i3 REx,11
2019,Santa Cruz,PHEV,BMW,i8,1
2019,Santa Cruz,PHEV,BMW,X5,6
2019,Santa Cruz,PHEV,Chevrolet,Volt,36
2019,Santa Cruz,PHEV,Chrysler,Pacifica Hybrid,16
2019,Santa Cruz,PHEV,Ford,C-MAX Energi,1
2019,Santa Cruz,PHEV,Ford,Fusion Energi,16
2019,Santa Cruz,PHEV,Honda,Clarity PHEV,36
2019,Santa Cruz,PHEV,Hyundai,Ioniq PHEV,9
2019,Santa Cruz,PHEV,Hyundai,Sonata PHEV,1
2019,Santa Cruz,PHEV,Kia,Niro PHEV,21
2019,Santa Cruz,PHEV,Kia,Optima PHEV,1
2019,Santa Cruz,PHEV,Land Rover,Range Rover,1
2019,Santa Cruz,PHEV,Mercedes-Benz,GLC,9
2019,Santa Cruz,PHEV,MINI,Countryman PHEV,2
2019,Santa Cruz,PHEV,Mitsubishi,Outlander PHEV,4
2019,Santa Cruz,PHEV,Porsche,Cayenne,1
2019,Santa Cruz,PHEV,Subaru,Crosstrek,17
2019,Santa Cruz,PHEV,Toyota,Prius Prime,85
2019,Santa Cruz,PHEV,Volvo,XC60,4
2019,Santa Cruz,PHEV,Volvo,XC90,5
2019,Santa Cruz,Hydrogen,Honda,Clarity Fuel Cell,1
2019,Santa Cruz,Hydrogen,Hyundai,Nexo,2
